Material,SMILES,Type,PL
test922,CC(C)(C)c1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test923,c1ccc(-c2ccc(-c3c4c(c(-c5ccc6oc7ccccc7c6c5)c5nsnc35)N=S=N4)cc2)cc1,,
test924,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(-c6ccccc6)ccc5cc4c3)cc21,,
test925,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(-c6ccc7oc8ccccc8c7c6)ccc6ccc3c4c65)cc2)cc1,,
test926,CC(C)(C)c1ccc2c(c1)B1c3cc(-c4ccc5sc6ccccc6c5c4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test927,c1ccc(-c2ccc(-c3ccc4ccc5c(-c6ccc7oc8ccccc8c7c6)ccc6ccc3c4c65)cc2)cc1,,
test928,c1ccc2c(c1)sc1ccc(-c3ccc4ccc5c(-c6ccc7sc8ccccc8c7c6)ccc6ccc3c4c65)cc12,,
test929,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(-c6cccc7ccccc67)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test930,CC1=C(c2ccc3c(c2)C(C)(C)c2ccccc2-3)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test931,c1ccc(N(c2ccccc2)c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test932,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(-c6cccc7ccccc67)ccc6ccc3c4c65)cc2)cc1,,
test933,c1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccccc5)ccc5ccc2c3c54)cc1,,
test934,c1ccc(-c2ccc(-c3cccc4ccccc34)c3nccnc23)cc1,,
test935,c1ccc(-c2c3ccccc3c(-c3cccc4ccccc34)c3ccccc23)cc1,,
test936,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc5sc6ccccc6c5c4)c4nccnc34)cc2)cc1,,
test937,CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test938,Cc1ccc2ccc3c(N(c4ccccc4)c4ccccc4)ccc4ccc1c2c43,,
test939,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc5sc6ccccc6c5c4)c4nccnc34)cc2)cc1,,
test940,Cc1ccc2cc3cc(C(C)(C)C)ccc3cc2c1,,
test941,Cc1ccc2c(c1)B1c3cc(-c4ccc5sc6ccccc6c5c4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test942,CC(C)(C)c1ccc2c(c1)B1c3cc(-c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test943,c1ccc(-c2ccc(-c3ccc(-c4ccc5sc6ccccc6c5c4)c4nccnc34)cc2)cc1,,
test944,c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)c4nccnc34)cc2)cc1,,
test945,c1ccc(N(c2ccccc2)c2ccc3c(c2)B2c4cc(-c5cccc6ccccc56)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test946,c1ccc(-c2ccc(-c3ccc(-c4ccc5oc6ccccc6c5c4)c4nccnc34)cc2)cc1,,
test947,Cc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C(C)(C)C)c2c(c1C(C)(C)C)N=S=N2,,
test948,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccc6oc7ccccc7c6c5)c5nsnc35)N=S=N4)cc21,,
test949,c1ccc(N(c2ccccc2)c2ccc3ccc4c(-c5cccc6ccccc56)ccc5ccc2c3c54)cc1,,
test950,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test951,c1ccc2c(c1)oc1ccc(-c3ccc4cc5cc(-c6ccc7oc8ccccc8c7c6)ccc5cc4c3)cc12,,
test952,c1ccc(-c2c3c(c(-c4ccc5sc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test953,c1ccc(-c2ccc(-c3c4c(c(-c5ccc(-c6ccccc6)cc5)c5nsnc35)N=S=N4)cc2)cc1,,
test954,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test955,c1ccc(-c2c3c(c(-c4ccc5oc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test956,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test957,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test958,Cc1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test959,Cc1ccc2ccc3c(C)ccc4ccc1c2c43,,
test960,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4oc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test961,Cc1c(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c2c(c(C(C)(C)C)c1-c1ccc3oc4ccccc4c3c1)N=S=N2,,
test962,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test963,Cc1c2c(c(-c3cccc4ccccc34)c3nsnc13)N=S=N2,,
test964,c1ccc(N(c2ccccc2)c2c3ccccc3c(-c3cccc4ccccc34)c3ccccc23)cc1,,
test965,Cc1ccc(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c2nccnc12,,
test966,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7sc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test967,c1ccc2c(-c3ccc(-c4ccc5oc6ccccc6c5c4)c4nccnc34)cccc2c1,,
test968,c1ccc(N(c2ccccc2)c2ccc3cc4cc(-c5ccc6sc7ccccc7c6c5)ccc4cc3c2)cc1,,
test969,Cc1ccc2cc3cc(C(C)(C)C)ccc3cc2c1,,
test970,c1ccc(N(c2ccccc2)c2c3c(c(-c4ccc5sc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test971,c1ccc(N(c2ccccc2)c2ccc3ccc4c(-c5cccc6ccccc56)ccc5ccc2c3c54)cc1,,
test972,c1ccc(N(c2ccccc2)c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test973,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test974,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc5oc6ccccc6c5c4)c4nccnc34)cc21,,
test975,CC(C)(C)c1c2c(c(N(c3ccccc3)c3ccccc3)c3nsnc13)N=S=N2,,
test976,c1ccc(-c2c3c(c(-c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test977,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test978,c1ccc2c(-c3ccc4cc5cc(-c6ccc7oc8ccccc8c7c6)ccc5cc4c3)cccc2c1,,
test979,c1ccc(-c2c3ccccc3c(-c3ccc4oc5ccccc5c4c3)c3ccccc23)cc1,,
test980,c1ccc(-c2c3ccccc3c(-c3ccc4sc5ccccc5c4c3)c3ccccc23)cc1,,
test981,c1ccc(-c2ccc(-c3cccc4ccccc34)c3nccnc23)cc1,,
test982,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)B3c5cc(-c6cccc7ccccc67)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test983,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(-c6ccc7oc8ccccc8c7c6)ccc6ccc3c4c65)cc2)cc1,,
test984,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(-c6ccc7sc8ccccc8c7c6)ccc5cc4c3)cc21,,
test985,CC(C)(C)c1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test986,c1ccc(-c2c3c(c(-c4ccc5oc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test987,c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test988,CC(C)(C)c1ccc2c(c1)B1c3cc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test989,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(N(c6ccccc6)c6ccccc6)ccc5cc4c3)cc21,,
test990,c1ccc(-c2c3ccccc3c(-c3ccc4sc5ccccc5c4c3)c3ccccc23)cc1,,
test991,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)c3N(c3ccccc3)c3ccccc3)N=S=N4)cc21,,
test992,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test993,CC1=C(c2ccc3c(c2)C(C)(C)c2ccccc2-3)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test994,Cc1c(C)c(-c2ccccc2)c2c(c1-c1ccccc1)N=S=N2,,
test995,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5cccc6ccccc56)c5nsnc35)N=S=N4)cc21,,
test996,CC(C)(C)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nccnc12,,
test997,Cc1c2c(c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc13)N=S=N2,,
test998,CC(C)(C)c1ccc(N(c2ccccc2)c2ccccc2)c2nccnc12,,
test999,CC(C)(C)c1ccc2cc3cc(N(c4ccccc4)c4ccccc4)ccc3cc2c1,,
test1000,c1ccc2c(-c3ccc(-c4ccc5sc6ccccc6c5c4)c4nccnc34)cccc2c1,,
test1001,c1ccc(-c2ccc(-c3ccc4ccc5c(-c6ccc(-c7ccccc7)cc6)ccc6ccc3c4c65)cc2)cc1,,
test1002,c1ccc(-c2ccc3c(c2)B2c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test1003,c1ccc(N(c2ccccc2)c2ccc(-c3c4ccccc4c(N(c4ccccc4)c4ccccc4)c4ccccc34)cc2)cc1,,
test1004,c1ccc(N(c2ccccc2)c2c3ccccc3c(N(c3ccccc3)c3ccccc3)c3ccccc23)cc1,,
test1005,c1ccc(-c2c3c(c(-c4ccc5oc6ccccc6c5c4)c(-c4ccccc4)c2N(c2ccccc2)c2ccccc2)N=S=N3)cc1,,
test1006,c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nccnc23)cc1,,
test1007,Cc1c(-c2cccc3ccccc23)c2c(c(C(C)(C)C)c1-c1ccc(-c3ccccc3)cc1)N=S=N2,,
